itemID,class1,class2
item22715,article,Tech
item22716,article,Celebrities
item22717,article,Series
item22718,article,Series
item22719,article,Series
item22720,article,Celebrities
item22721,article,Tech
item22722,article,Movies
item22723,article,Music
item22724,article,Other
item22725,article,Music
item22726,article,News
item22727,article,Celebrities
item22728,article,Series
item22729,article,TV
item22730,article,VideoGames
item22731,article,Celebrities
item22732,article,Celebrities
item22733,article,Music
item22734,article,Series
item22735,article,Celebrities
item22736,article,Series
item22737,article,VideoGames
item22738,article,Series
item22739,article,Series
item22740,article,Series
item22741,article,Music
item22742,article,Movies
item22743,article,TV
item22744,article,Music
item22745,article,Movies
item22746,article,Movies
item22747,article,Series
item22748,article,Movies
item22749,article,Music
item22750,article,TV
item22751,article,Celebrities
item22752,article,News
item22753,article,Movies
item22754,article,Tech
item22755,article,Music
item22756,article,Movies
item22757,article,Series
item22758,article,Series
item22759,article,News
item22760,article,Movies
item22761,article,Series
item22762,article,Movies
item22763,article,Series
item22764,article,Movies
item22765,article,Series
item22766,article,Celebrities
item22767,article,Movies
item22768,article,Series
item22769,article,Movies
item22770,article,Music
item22771,article,Series
item22772,article,VideoGames
item22773,article,Tech
item22774,article,VideoGames
item22775,article,Music
item22776,article,Celebrities
item22777,article,Movies
item22778,article,Series
item22779,article,Celebrities
item22780,article,Comic
item22781,article,VideoGames
item22782,article,TV
item22783,article,VideoGames
item22784,article,Music
item22785,article,News
item22786,article,Series
item22787,article,Tech
item22788,article,Celebrities
item22789,article,Celebrities
item22790,article,Series
item22791,article,Series
item22792,article,Movies
item22793,article,Series
item22794,article,News
item22795,article,Celebrities
item22796,article,Celebrities
item22797,article,TV
item22798,article,Series
item22799,article,Movies
item22800,article,Other
item22801,article,Tech
item22802,article,TV
item22803,article,Celebrities
item22804,article,Celebrities
item22805,article,TV
item22806,article,VideoGames
item22807,article,TV
item22808,article,TV
item22809,article,Series
item22810,article,VideoGames
item22811,article,Series
item22812,article,Celebrities
item22813,article,Series
item22814,article,Music
item22815,article,Series
item22816,article,Celebrities
item22817,article,Celebrities
item22818,article,Comic
item22819,article,TV
item22820,article,Music
item22821,article,Series
item22822,article,Series
item22823,article,Other
item22824,article,Series
item22825,article,TV
item22826,article,Other
item22827,article,Celebrities
item22828,article,Movies
item22829,article,TV
item22830,article,Music
item22831,article,TV
item22832,article,Series
item22833,article,Other
item22834,article,Series
item22835,article,Series
item22836,article,Comic
item22837,article,Tech
item22838,article,Series
item22839,article,Series
item22840,article,VideoGames
item22841,article,Music
item22842,article,VideoGames
item22843,article,Movies
item22844,article,TV
item22845,article,Series
item22846,article,Movies
item22847,article,TV
item22848,article,Movies
item22849,article,Series
item22850,article,TV
item22851,article,Tech
item22852,article,Movies
item22853,article,TV
item22854,article,Comic
item22855,article,Comic
item22856,article,TV
item22857,article,Movies
item22858,article,Movies
item22859,article,Movies
item22860,article,TV
item22861,article,Series
item22862,article,Series
item22863,article,Movies
item22864,article,TV
item22865,article,VideoGames
item22866,article,Series
item22867,article,Celebrities
item22868,article,Movies
item22869,article,VideoGames
item22870,article,Series
item22871,article,TV
item22872,article,Series
item22873,article,News
item22874,article,Music
item22875,article,Celebrities
item22876,article,TV
item22877,article,Music
item22878,article,VideoGames
item22879,article,VideoGames
item22880,article,Series
item22881,article,VideoGames
item22882,article,Movies
item22883,article,VideoGames
item22884,article,Series
item22885,article,News
item22886,article,Music
item22887,article,Music
item22888,article,Music
item22889,article,VideoGames
item22890,article,Movies
item22891,article,Celebrities
item22892,article,Movies
item22893,article,Music
item22894,article,TV
item22895,article,Music
item22896,article,Series
item22897,article,Music
item22898,article,VideoGames
item22899,article,Movies
item22900,article,Movies
item22901,article,Celebrities
item22902,article,Series
item22903,article,Celebrities
item22904,article,VideoGames
item22905,article,Other
item22906,article,Celebrities
item22907,article,Series
item22908,article,Series
item22909,article,TV
item22910,article,Look
item22911,article,TV
item22912,article,Movies
item22913,article,Celebrities
item22914,article,Series
item22915,article,TV
item22916,article,Series
item22917,article,Celebrities
item22918,article,TV
item22919,article,Look
item22920,article,Series
item22921,article,Series
item22922,article,Series
item22923,article,TV
item22924,article,Music
item22925,article,TV
item22926,article,Movies
item22927,article,Series
item22928,article,Tech
item22929,article,Tech
item22930,article,Series
item22931,article,Series
item22932,article,Series
item22933,article,Movies
item22934,article,Movies
item22935,article,TV
item22936,article,Series
item22937,article,Movies
item22938,article,TV
item22939,article,TV
item22940,article,Comic
item22941,article,TV
item22942,article,TV
item22943,article,TV
item22944,article,VideoGames
item22945,article,Movies
item22946,article,Comic
item22947,article,Tech
item22948,article,Music
item22949,article,TV
item22950,article,Tech
item22951,article,TV
item22952,article,Series
item22953,article,TV
item22954,article,TV
item22955,article,Series
item22956,article,TV
item22957,article,Series
item22958,article,Celebrities
item22959,article,Celebrities
item22960,article,Movies
item22961,article,Celebrities
item22962,article,Celebrities
item22963,article,Celebrities
item22964,article,VideoGames
item22965,article,Series
item22966,article,News
item22967,article,Movies
item22968,article,Series
item22969,article,VideoGames
item22970,article,Celebrities
item22971,article,Series
item22972,article,TV
item22973,article,Movies
item22974,article,TV
item22975,article,Movies
item22976,article,Comic
item22977,article,TV
item22978,article,Celebrities
item22979,article,Series
item22980,article,Music
item22981,article,Music
item22982,article,Other
item22983,article,Series
item22984,article,Series
item22985,article,Movies
item22986,article,Movies
item22987,article,Celebrities
item22988,article,Series
item22989,article,TV
item22990,article,Other
item22991,article,Movies
item22992,article,Movies
item22993,article,Series
item22994,article,TV
item22995,article,TV
item22996,article,Movies
item22997,article,Other
item22998,article,Series
item22999,article,Movies
item23000,article,Movies
item23001,article,Series
item23002,article,Music
item23003,article,Music
item23004,article,TV
item23005,article,Movies
item23006,article,TV
item23007,article,Tech
item23008,article,Other
item23009,article,Tech
item23010,article,Celebrities
item23011,article,Series
item23012,article,Series
item23013,article,Series
item23014,article,Series
item23015,article,Series
item23016,article,Celebrities
item23017,article,Series
item23018,article,Series
item23019,article,Series
item23020,article,Series
item23021,article,Series
item23022,article,Series
item23023,article,Series
item23024,article,Series
item23025,article,Movies
item23026,article,Series
item23027,article,Series
item23028,article,Series
item23029,article,Series
item23030,article,Series
item23031,article,Series
item23032,article,TV
item23033,article,Celebrities
item23034,article,Movies
item23035,article,Movies
item23036,article,Movies
item23037,article,Series
item23038,article,Series
item23039,article,Movies
item23040,article,VideoGames
item23041,article,Series
item23042,article,Movies
item23043,article,Movies
item23044,article,Series
item23045,article,Movies
item23046,article,Series
item23047,article,Movies
item23048,article,Movies
item23049,article,Movies
item23050,article,Series
item23051,article,Series
item23052,article,Celebrities
item23053,article,Series
item23054,article,Series
item23055,article,Other
item23056,article,Series
item23057,article,Music
item23058,article,Music
item23059,article,Celebrities
item23060,article,TV
item23061,article,TV
item23062,article,Celebrities
item23063,article,Series
item23064,article,Series
item23065,article,Movies
item23066,article,Celebrities
item23067,article,VideoGames
item23068,article,TV
item23069,article,Movies
item23070,article,Celebrities
item23071,article,Tech
item23072,article,Movies
item23073,article,News
item23074,article,Movies
item23075,article,TV
item23076,article,News
item23077,article,Series
item23078,article,Series
item23079,article,Comic
item23080,article,TV
item23081,article,Celebrities
item23082,article,Series
item23083,article,TV
item23084,article,Movies
item23085,article,Movies
item23086,article,Other
item23087,article,Movies
item23088,article,Celebrities
item23089,article,Music
item23090,article,Movies
item23091,article,Series
item23092,article,Celebrities
