user,timestamp,requested_page,referrer_page
372,2019-07-02 23:15:03,101,104
11,2019-07-02 14:28:27,107,187
283,2019-07-02 22:38:37,42,99
826,2019-07-01 04:14:43,158,125
125,2019-07-01 10:21:14,128,26
172,2019-07-02 01:09:36,145,57
942,2019-07-01 06:53:32,3,104
107,2019-07-02 16:13:40,93,120
565,2019-07-01 13:01:14,76,76
718,2019-07-03 15:34:46,88,6
388,2019-07-02 11:31:51,115,79
663,2019-07-03 08:18:12,197,150
708,2019-07-01 06:04:32,119,51
556,2019-07-01 02:47:04,148,160
160,2019-07-02 23:07:32,86,155
251,2019-07-03 20:30:57,68,191
156,2019-07-02 16:49:04,77,195
452,2019-07-02 05:19:24,11,109
279,2019-07-03 22:52:34,128,4
289,2019-07-03 05:49:50,186,121
507,2019-07-01 20:45:29,62,124
378,2019-07-01 15:44:19,184,86
0,2019-07-01 13:41:46,152,159
88,2019-07-03 11:57:40,40,131
253,2019-07-02 01:17:05,21,163
254,2019-07-01 12:49:19,142,26
443,2019-07-03 01:59:02,135,166
620,2019-07-02 13:18:52,95,24
458,2019-07-03 16:33:07,63,77
618,2019-07-03 22:24:09,75,37
891,2019-07-02 08:15:41,47,177
958,2019-07-01 07:54:04,96,101
218,2019-07-01 15:50:49,98,33
657,2019-07-03 08:35:28,180,119
65,2019-07-03 17:23:30,157,68
951,2019-07-03 02:15:01,136,54
710,2019-07-03 14:59:11,157,194
508,2019-07-02 16:13:35,65,175
714,2019-07-01 04:57:34,132,19
279,2019-07-03 21:05:23,98,95
818,2019-07-02 14:54:49,8,167
507,2019-07-02 17:42:46,128,128
848,2019-07-01 09:06:49,93,74
112,2019-07-01 04:20:22,89,86
12,2019-07-01 17:50:26,110,18
763,2019-07-02 07:00:02,42,123
313,2019-07-01 06:58:32,3,81
61,2019-07-01 22:43:06,124,11
534,2019-07-02 02:41:39,98,190
986,2019-07-01 05:40:11,6,13
271,2019-07-02 06:14:24,46,60
702,2019-07-02 06:58:48,50,161
843,2019-07-02 09:26:07,74,131
596,2019-07-03 01:46:08,92,153
410,2019-07-01 23:13:34,98,133
142,2019-07-03 22:21:57,7,122
542,2019-07-03 09:15:29,13,24
899,2019-07-01 08:38:39,161,142
354,2019-07-01 18:28:29,153,129
411,2019-07-03 18:53:00,103,186
947,2019-07-03 07:48:00,35,29
178,2019-07-02 08:46:18,198,33
199,2019-07-01 23:38:56,127,24
365,2019-07-03 03:50:25,188,56
883,2019-07-01 21:46:29,189,199
394,2019-07-02 22:35:02,160,100
224,2019-07-01 09:00:47,69,62
287,2019-07-02 06:25:18,138,39
588,2019-07-01 10:02:02,111,96
30,2019-07-02 05:53:15,62,96
689,2019-07-03 04:03:27,137,40
612,2019-07-01 13:10:32,178,143
569,2019-07-01 02:54:42,93,122
848,2019-07-03 21:15:48,181,186
601,2019-07-01 12:42:50,44,94
832,2019-07-01 10:45:39,57,27
113,2019-07-02 11:28:31,100,116
349,2019-07-03 03:15:49,3,151
226,2019-07-03 18:21:18,0,24
773,2019-07-03 10:18:30,69,196
632,2019-07-03 13:38:37,88,189
774,2019-07-01 06:51:51,78,142
506,2019-07-01 01:01:04,81,184
649,2019-07-01 10:30:59,21,15
110,2019-07-03 02:42:42,171,191
569,2019-07-03 19:07:02,35,8
937,2019-07-01 09:04:28,167,188
346,2019-07-01 00:19:45,103,99
200,2019-07-01 04:50:16,171,82
656,2019-07-03 05:17:23,144,172
939,2019-07-03 06:10:56,51,48
142,2019-07-01 20:59:01,37,49
128,2019-07-01 17:03:01,93,159
806,2019-07-01 17:45:23,29,11
199,2019-07-02 07:22:43,76,131
338,2019-07-01 22:24:40,31,36
428,2019-07-02 04:55:36,21,130
370,2019-07-02 13:08:34,89,83
967,2019-07-01 12:25:01,172,178
22,2019-07-02 13:24:24,55,108
432,2019-07-03 06:06:51,164,89
696,2019-07-03 08:05:04,65,17
871,2019-07-01 03:33:56,162,98
271,2019-07-02 04:46:55,148,86
253,2019-07-02 17:22:29,45,115
881,2019-07-03 09:17:41,72,187
96,2019-07-03 15:04:48,93,0
844,2019-07-03 14:29:42,28,25
581,2019-07-03 04:18:35,106,106
210,2019-07-03 00:30:46,41,81
808,2019-07-01 10:22:33,64,92
67,2019-07-02 11:19:13,31,91
643,2019-07-02 13:57:37,16,193
221,2019-07-02 09:43:33,22,188
656,2019-07-02 12:06:02,23,60
804,2019-07-01 12:25:52,38,77
600,2019-07-01 10:33:51,139,185
434,2019-07-01 02:03:56,81,153
588,2019-07-01 17:46:46,52,130
355,2019-07-03 02:16:16,125,26
584,2019-07-01 20:03:35,124,140
631,2019-07-01 20:27:49,171,145
519,2019-07-03 18:33:55,25,198
330,2019-07-01 10:07:58,9,182
227,2019-07-01 20:36:09,13,154
730,2019-07-02 06:29:35,155,84
967,2019-07-01 03:50:22,156,166
255,2019-07-03 10:50:38,161,169
121,2019-07-02 00:03:28,82,111
241,2019-07-01 21:47:48,40,31
72,2019-07-01 14:14:08,64,26
266,2019-07-01 12:55:16,79,134
436,2019-07-02 12:51:31,187,60
369,2019-07-01 20:40:18,1,188
577,2019-07-02 11:07:11,88,45
33,2019-07-02 00:28:36,105,30
493,2019-07-02 20:10:06,106,118
780,2019-07-01 12:03:30,36,18
945,2019-07-01 04:05:36,123,99
91,2019-07-01 09:02:10,53,167
648,2019-07-01 21:43:36,97,136
19,2019-07-03 03:07:44,169,5
77,2019-07-01 02:13:50,119,29
795,2019-07-03 04:10:43,97,132
683,2019-07-03 08:28:13,33,98
613,2019-07-03 09:46:04,139,19
343,2019-07-02 12:04:43,105,67
605,2019-07-02 01:31:59,49,152
220,2019-07-03 02:13:42,91,184
606,2019-07-01 16:40:07,2,0
944,2019-07-03 20:41:04,139,160
402,2019-07-02 22:14:49,7,156
959,2019-07-01 19:12:14,96,177
168,2019-07-01 17:08:39,167,62
240,2019-07-03 00:50:19,172,13
216,2019-07-03 01:15:38,96,87
77,2019-07-02 01:04:43,46,103
923,2019-07-01 00:49:34,114,45
426,2019-07-03 23:08:55,80,188
458,2019-07-01 22:37:55,171,186
473,2019-07-02 19:07:48,193,101
976,2019-07-02 11:26:43,63,85
226,2019-07-02 12:24:45,2,179
699,2019-07-02 17:40:23,193,191
764,2019-07-03 10:54:53,147,161
142,2019-07-01 12:59:18,45,177
667,2019-07-01 01:42:06,169,74
710,2019-07-03 21:29:41,193,167
997,2019-07-01 11:25:48,140,96
614,2019-07-02 17:15:14,136,118
175,2019-07-03 07:22:31,192,192
886,2019-07-03 23:14:45,143,123
644,2019-07-01 20:50:19,8,149
107,2019-07-02 18:31:06,194,147
940,2019-07-01 23:38:51,58,19
673,2019-07-03 16:32:57,94,130
617,2019-07-01 10:42:01,121,190
152,2019-07-02 00:29:22,81,69
317,2019-07-01 12:56:15,82,74
483,2019-07-03 23:18:00,80,162
8,2019-07-01 17:16:04,140,145
768,2019-07-03 19:37:48,177,34
416,2019-07-01 12:16:58,113,112
286,2019-07-01 06:45:37,159,153
19,2019-07-01 10:38:29,189,105
248,2019-07-01 16:23:37,14,17
338,2019-07-03 05:21:38,27,85
550,2019-07-03 15:07:55,68,162
487,2019-07-03 08:00:49,196,174
766,2019-07-02 13:50:18,92,145
39,2019-07-03 22:46:15,11,199
671,2019-07-02 17:15:00,83,7
866,2019-07-01 11:44:52,133,60
31,2019-07-02 12:17:39,45,191
452,2019-07-01 13:09:02,32,157
734,2019-07-01 20:20:54,197,104
360,2019-07-01 08:56:11,96,89
758,2019-07-02 07:48:42,171,61
752,2019-07-03 17:45:44,5,105
335,2019-07-01 11:40:28,140,88
221,2019-07-03 15:21:43,105,93
673,2019-07-03 05:55:00,168,13
44,2019-07-02 14:22:40,31,110
739,2019-07-01 16:19:44,133,72
205,2019-07-02 04:03:37,119,190
338,2019-07-03 17:01:39,177,177
740,2019-07-02 19:39:23,184,5
66,2019-07-01 20:44:09,15,158
31,2019-07-03 11:28:59,175,93
36,2019-07-03 13:23:21,27,103
305,2019-07-03 00:43:40,185,74
280,2019-07-02 06:36:06,153,78
487,2019-07-01 01:36:51,82,51
989,2019-07-02 17:33:31,0,117
826,2019-07-02 20:05:15,195,158
275,2019-07-02 23:53:20,30,72
171,2019-07-01 01:23:53,122,22
339,2019-07-02 17:06:16,102,136
321,2019-07-01 01:51:58,77,144
328,2019-07-02 11:37:22,19,35
277,2019-07-03 10:12:32,133,105
407,2019-07-02 13:43:33,101,141
961,2019-07-01 13:07:24,192,120
477,2019-07-01 13:41:48,17,136
415,2019-07-01 00:37:46,175,131
791,2019-07-02 12:43:39,12,80
666,2019-07-01 13:30:53,157,114
423,2019-07-03 22:54:40,101,2
452,2019-07-03 04:17:08,31,127
581,2019-07-02 08:08:57,12,7
857,2019-07-02 02:18:40,193,97
607,2019-07-02 14:35:02,6,169
564,2019-07-02 20:39:08,125,197
9,2019-07-03 14:29:03,13,134
107,2019-07-03 12:09:42,177,69
61,2019-07-03 02:06:18,107,122
820,2019-07-02 20:53:00,152,79
768,2019-07-02 09:35:00,99,185
207,2019-07-02 18:51:12,160,46
559,2019-07-01 06:07:54,103,144
463,2019-07-03 23:27:47,54,19
900,2019-07-02 04:55:15,114,179
654,2019-07-01 17:56:04,196,133
284,2019-07-02 08:26:44,182,91
87,2019-07-03 01:58:45,34,50
451,2019-07-02 21:24:35,113,131
164,2019-07-02 03:41:09,119,137
361,2019-07-01 13:34:31,36,57
973,2019-07-03 16:06:43,164,130
191,2019-07-03 06:26:03,124,38
75,2019-07-01 23:40:43,87,60
205,2019-07-03 17:28:12,192,17
231,2019-07-02 11:50:50,48,94
780,2019-07-03 14:51:48,96,76
225,2019-07-02 10:40:52,182,44
318,2019-07-01 10:14:00,91,163
654,2019-07-03 06:05:29,139,147
428,2019-07-02 02:14:45,90,144
538,2019-07-03 21:06:40,193,19
306,2019-07-01 14:22:16,72,128
761,2019-07-01 03:08:39,10,145
756,2019-07-01 14:29:49,143,32
686,2019-07-03 07:46:19,38,75
745,2019-07-02 00:59:14,70,98
279,2019-07-03 02:10:12,179,189
185,2019-07-03 04:46:11,175,154
471,2019-07-01 03:24:36,1,120
113,2019-07-01 20:30:05,33,164
176,2019-07-01 07:19:51,130,88
550,2019-07-01 20:13:05,91,158
969,2019-07-02 20:05:40,188,197
629,2019-07-02 22:36:33,75,39
705,2019-07-01 02:23:51,49,68
30,2019-07-03 07:36:22,199,136
766,2019-07-02 13:46:14,31,72
83,2019-07-01 06:31:59,99,25
987,2019-07-03 15:22:41,4,148
808,2019-07-03 06:41:05,87,69
777,2019-07-02 21:30:22,86,55
602,2019-07-02 07:31:15,101,199
552,2019-07-01 07:42:26,0,167
171,2019-07-01 04:58:13,85,167
726,2019-07-01 06:59:09,38,158
697,2019-07-01 16:36:33,9,139
262,2019-07-03 06:07:56,125,23
367,2019-07-03 13:46:05,139,105
738,2019-07-02 21:48:21,169,175
165,2019-07-02 03:02:29,6,136
877,2019-07-02 02:25:22,144,163
596,2019-07-03 20:30:19,117,17
228,2019-07-02 20:30:19,118,23
702,2019-07-02 17:33:33,121,142
463,2019-07-01 22:57:40,119,147
860,2019-07-03 13:36:52,168,41
326,2019-07-03 18:13:29,187,26
7,2019-07-02 18:19:22,84,62
686,2019-07-03 12:28:56,107,131
586,2019-07-01 13:37:07,25,57
581,2019-07-03 20:11:49,169,86
939,2019-07-03 23:08:18,39,90
864,2019-07-03 10:52:06,54,14
416,2019-07-01 00:25:51,21,7
315,2019-07-02 10:58:29,70,94
564,2019-07-01 12:36:32,80,174
652,2019-07-02 11:36:39,182,111
308,2019-07-02 19:48:14,117,61
818,2019-07-01 18:47:04,103,194
126,2019-07-01 05:21:37,145,74
794,2019-07-03 19:30:37,4,12
598,2019-07-03 12:10:19,116,19
169,2019-07-03 07:08:46,57,82
827,2019-07-01 07:32:35,117,150
790,2019-07-02 17:38:20,156,94
696,2019-07-03 11:42:26,110,82
213,2019-07-03 22:54:37,109,144
527,2019-07-01 08:51:04,168,136
919,2019-07-01 02:57:14,130,23
833,2019-07-03 00:45:53,148,39
749,2019-07-01 20:21:14,151,165
365,2019-07-03 20:09:57,145,190
420,2019-07-01 14:35:30,197,182
876,2019-07-02 00:15:01,99,161
954,2019-07-03 16:18:59,84,120
55,2019-07-03 13:13:24,83,77
23,2019-07-01 17:28:37,4,66
88,2019-07-01 03:15:14,112,135
265,2019-07-01 13:34:47,139,89
280,2019-07-01 11:52:09,17,176
316,2019-07-03 10:44:53,145,39
411,2019-07-01 11:31:14,171,23
718,2019-07-03 01:12:25,70,80
469,2019-07-03 11:18:43,6,194
224,2019-07-02 02:31:55,151,176
405,2019-07-01 12:14:05,112,136
40,2019-07-03 17:43:06,157,23
435,2019-07-01 10:23:14,71,124
77,2019-07-03 09:20:20,187,167
196,2019-07-02 09:30:55,119,133
377,2019-07-03 02:46:08,34,125
588,2019-07-02 08:45:06,87,71
266,2019-07-02 23:19:07,191,140
503,2019-07-01 07:18:12,76,96
782,2019-07-01 14:24:54,135,52
832,2019-07-01 08:02:49,26,159
590,2019-07-01 21:38:04,179,183
331,2019-07-02 16:45:51,14,59
834,2019-07-01 23:07:50,189,18
722,2019-07-01 18:47:06,159,6
914,2019-07-01 07:34:31,135,28
259,2019-07-02 01:06:35,116,86
233,2019-07-01 19:39:26,149,140
16,2019-07-02 13:13:46,54,49
111,2019-07-03 19:31:10,78,81
300,2019-07-01 20:50:14,63,92
463,2019-07-03 10:11:19,197,16
313,2019-07-03 06:54:12,162,175
82,2019-07-03 07:52:34,170,173
397,2019-07-02 15:10:42,53,100
56,2019-07-01 05:24:27,29,173
537,2019-07-02 13:37:18,82,38
336,2019-07-03 11:57:57,141,66
266,2019-07-02 08:28:43,60,180
359,2019-07-02 07:28:29,173,30
600,2019-07-03 00:20:32,103,64
7,2019-07-02 16:32:54,95,166
552,2019-07-03 07:19:55,67,34
259,2019-07-02 05:40:04,164,143
318,2019-07-03 05:09:44,101,135
452,2019-07-01 18:35:35,78,34
442,2019-07-02 10:23:38,187,143
965,2019-07-01 13:01:00,149,190
382,2019-07-02 23:28:36,77,104
880,2019-07-03 21:33:58,33,25
118,2019-07-01 19:16:20,194,45
455,2019-07-03 21:12:35,5,116
368,2019-07-03 15:50:58,103,61
144,2019-07-01 04:35:01,84,74
123,2019-07-01 19:29:29,21,51
814,2019-07-02 19:29:47,82,62
986,2019-07-03 17:22:21,50,139
992,2019-07-02 04:30:30,56,151
720,2019-07-01 06:03:16,139,3
251,2019-07-03 09:02:56,163,52
156,2019-07-03 19:17:00,134,104
479,2019-07-03 03:26:50,49,137
555,2019-07-03 06:02:16,42,90
937,2019-07-01 14:50:08,168,67
481,2019-07-01 16:56:10,147,14
661,2019-07-01 15:15:21,112,9
933,2019-07-01 10:23:47,162,27
646,2019-07-01 07:36:21,57,153
665,2019-07-03 02:41:43,149,108
449,2019-07-01 09:51:02,40,138
171,2019-07-02 02:07:52,22,186
735,2019-07-01 18:57:59,120,67
243,2019-07-01 23:30:34,20,0
911,2019-07-03 10:48:48,22,82
603,2019-07-01 16:16:46,57,174
209,2019-07-02 00:14:36,33,104
194,2019-07-02 16:04:27,123,43
803,2019-07-02 05:01:13,179,100
486,2019-07-03 22:35:28,12,162
360,2019-07-03 12:07:35,163,91
105,2019-07-01 18:19:17,65,100
94,2019-07-01 17:26:48,159,157
202,2019-07-03 17:37:47,163,122
583,2019-07-02 06:52:02,112,152
935,2019-07-01 07:10:04,10,39
650,2019-07-03 21:53:58,160,82
905,2019-07-02 03:21:23,47,154
833,2019-07-02 01:12:41,54,6
415,2019-07-01 23:43:53,47,19
122,2019-07-01 08:47:42,110,117
664,2019-07-01 23:05:01,197,3
883,2019-07-02 22:56:35,78,158
268,2019-07-01 19:18:48,12,130
883,2019-07-02 19:57:57,1,119
391,2019-07-01 07:59:04,130,27
908,2019-07-02 04:26:12,116,25
298,2019-07-03 19:45:36,87,173
756,2019-07-03 01:02:26,130,152
565,2019-07-03 15:33:52,96,188
126,2019-07-01 23:19:22,117,158
338,2019-07-03 20:49:20,115,185
700,2019-07-02 09:23:19,50,99
537,2019-07-01 21:22:02,71,15
839,2019-07-01 06:29:20,98,137
452,2019-07-01 17:53:49,104,174
650,2019-07-02 17:32:29,59,29
586,2019-07-03 09:10:42,79,17
301,2019-07-02 15:39:11,124,54
144,2019-07-02 22:39:04,4,20
548,2019-07-01 11:22:44,130,176
830,2019-07-03 04:45:32,91,199
831,2019-07-01 03:00:23,177,43
756,2019-07-02 06:56:38,119,154
962,2019-07-02 13:37:46,88,12
819,2019-07-01 00:17:25,8,33
74,2019-07-02 00:44:18,108,35
427,2019-07-01 16:25:16,97,92
913,2019-07-01 08:35:33,40,151
997,2019-07-01 20:28:30,6,37
319,2019-07-01 09:27:39,35,106
608,2019-07-02 19:49:24,138,195
457,2019-07-03 10:38:44,165,186
578,2019-07-03 07:54:15,168,48
607,2019-07-01 16:51:47,137,73
909,2019-07-03 19:07:03,30,8
695,2019-07-02 20:05:05,146,58
501,2019-07-02 13:19:56,95,159
249,2019-07-02 05:25:27,149,179
572,2019-07-02 17:01:48,33,20
920,2019-07-02 23:27:56,101,103
72,2019-07-01 19:31:21,99,106
1,2019-07-02 02:49:27,55,115
693,2019-07-03 02:18:14,70,12
57,2019-07-01 17:10:18,32,188
399,2019-07-03 15:40:45,28,100
969,2019-07-03 10:35:53,144,187
793,2019-07-02 06:55:10,193,189
43,2019-07-03 01:25:10,145,98
269,2019-07-01 03:01:29,7,8
454,2019-07-01 17:34:24,123,87
917,2019-07-01 09:26:30,181,107
20,2019-07-03 03:40:07,15,77
826,2019-07-01 08:58:42,181,60
828,2019-07-03 13:12:22,167,168
843,2019-07-02 04:47:37,90,56
318,2019-07-03 19:36:56,159,138
298,2019-07-01 20:02:29,177,5
83,2019-07-01 08:30:52,11,128
299,2019-07-02 07:57:56,181,111
518,2019-07-01 11:19:07,114,159
3,2019-07-02 02:36:12,144,173
556,2019-07-01 20:43:10,111,198
320,2019-07-02 19:42:06,104,166
299,2019-07-03 02:58:09,68,159
835,2019-07-03 23:34:42,185,65
238,2019-07-03 09:36:07,56,53
145,2019-07-01 01:45:53,63,117
720,2019-07-01 22:03:25,128,46
250,2019-07-02 06:38:36,85,43
132,2019-07-03 07:53:15,186,133
829,2019-07-02 00:50:26,15,67
574,2019-07-01 20:45:06,193,18
827,2019-07-02 23:13:05,29,89
516,2019-07-01 20:21:28,143,136
620,2019-07-01 02:08:15,47,63
712,2019-07-02 11:05:06,131,152
984,2019-07-01 18:08:14,188,69
89,2019-07-02 09:40:52,97,88
329,2019-07-03 08:30:17,25,72
206,2019-07-03 21:47:10,46,195
660,2019-07-02 10:41:49,34,52
576,2019-07-03 08:36:17,85,84
63,2019-07-02 03:55:20,103,197
357,2019-07-02 07:42:08,43,82
666,2019-07-02 01:43:56,31,142
714,2019-07-02 11:25:39,113,192
312,2019-07-03 08:20:32,130,192
26,2019-07-01 19:59:52,19,60
640,2019-07-01 07:57:27,175,147
479,2019-07-02 12:25:19,7,118
216,2019-07-03 11:17:15,128,36
823,2019-07-02 19:56:46,165,133
12,2019-07-02 13:25:12,131,83
380,2019-07-01 23:23:41,150,31
753,2019-07-03 03:00:29,152,110
224,2019-07-02 22:42:08,73,146
99,2019-07-01 03:06:58,75,40
802,2019-07-01 11:01:04,163,56
61,2019-07-02 08:24:53,182,78
404,2019-07-01 06:12:22,103,141
386,2019-07-01 12:19:34,70,132
807,2019-07-02 19:15:49,3,3
417,2019-07-03 03:33:12,99,169
203,2019-07-02 08:04:04,163,51
120,2019-07-02 23:20:08,176,131
627,2019-07-03 08:00:31,1,182
971,2019-07-03 02:54:26,50,99
75,2019-07-02 16:52:53,73,176
638,2019-07-03 21:30:55,141,160
219,2019-07-01 12:17:04,4,161
59,2019-07-02 16:26:58,100,13
789,2019-07-01 20:52:33,86,48
734,2019-07-03 10:27:52,45,155
0,2019-07-02 20:00:30,20,25
596,2019-07-02 00:41:59,37,163
949,2019-07-02 15:50:15,176,94
795,2019-07-02 00:17:12,43,57
28,2019-07-02 20:08:21,17,87
200,2019-07-03 11:58:19,75,62
886,2019-07-03 04:44:29,143,125
613,2019-07-01 02:01:57,174,103
579,2019-07-03 03:08:57,158,37
474,2019-07-01 14:11:04,190,43
338,2019-07-03 19:33:26,59,155
83,2019-07-01 05:01:11,187,67
222,2019-07-02 10:32:33,64,129
268,2019-07-03 17:08:27,178,44
538,2019-07-03 15:23:01,30,145
612,2019-07-02 18:46:25,135,194
296,2019-07-01 19:48:48,57,124
822,2019-07-02 16:50:39,103,14
625,2019-07-01 01:21:44,24,47
38,2019-07-03 11:23:16,38,145
989,2019-07-02 16:20:17,89,193
382,2019-07-01 11:12:41,193,140
570,2019-07-01 16:28:27,164,189
331,2019-07-03 16:19:00,2,132
542,2019-07-01 08:19:45,110,66
18,2019-07-03 18:32:08,189,87
223,2019-07-01 01:21:54,25,190
341,2019-07-03 07:03:45,45,111
241,2019-07-02 06:48:05,174,193
912,2019-07-03 16:18:14,106,126
608,2019-07-01 16:22:52,47,89
816,2019-07-02 10:46:24,77,53
806,2019-07-03 05:22:49,77,126
900,2019-07-02 04:22:11,189,181
967,2019-07-02 11:44:29,90,45
198,2019-07-01 12:11:51,86,189
956,2019-07-03 02:18:12,184,94
484,2019-07-03 18:09:21,129,171
624,2019-07-03 15:11:53,83,153
276,2019-07-03 07:31:15,100,132
363,2019-07-02 08:28:11,38,68
168,2019-07-03 05:51:00,78,54
878,2019-07-03 06:56:46,137,155
645,2019-07-01 23:21:32,176,5
8,2019-07-03 17:07:21,77,170
838,2019-07-02 20:44:12,131,171
536,2019-07-01 10:00:21,149,170
16,2019-07-01 05:08:27,147,89
134,2019-07-03 11:22:03,5,72
28,2019-07-02 22:50:01,79,88
52,2019-07-03 05:24:03,23,187
79,2019-07-01 16:05:57,115,18
267,2019-07-03 21:44:28,155,108
414,2019-07-01 21:24:39,24,52
621,2019-07-01 06:21:42,66,65
829,2019-07-02 11:49:07,117,57
230,2019-07-01 06:58:48,139,154
203,2019-07-01 10:27:10,75,48
589,2019-07-02 19:46:35,175,29
335,2019-07-02 11:10:11,196,86
427,2019-07-01 01:49:20,8,196
602,2019-07-03 20:12:23,30,21
198,2019-07-03 08:14:54,162,63
408,2019-07-03 21:06:37,140,183
991,2019-07-01 08:45:56,9,139
507,2019-07-03 19:50:03,114,88
273,2019-07-01 08:02:10,81,61
703,2019-07-01 15:35:55,112,117
796,2019-07-03 21:52:37,15,183
897,2019-07-03 02:29:28,176,29
138,2019-07-01 08:07:40,120,181
751,2019-07-03 05:38:06,147,9
751,2019-07-01 23:51:44,30,70
443,2019-07-02 10:44:11,39,150
73,2019-07-02 21:46:41,17,42
333,2019-07-01 23:05:24,36,51
114,2019-07-03 22:16:11,73,94
365,2019-07-02 01:23:45,106,148
613,2019-07-03 22:10:00,121,182
318,2019-07-02 21:41:22,16,82
906,2019-07-03 10:10:09,22,130
75,2019-07-01 22:18:37,86,12
186,2019-07-01 19:27:16,148,76
450,2019-07-02 13:54:57,36,185
241,2019-07-02 11:40:46,105,99
79,2019-07-03 22:59:36,112,177
97,2019-07-01 12:49:48,84,184
194,2019-07-01 23:12:19,108,164
885,2019-07-03 03:22:30,149,196
858,2019-07-01 03:05:39,42,29
781,2019-07-03 11:34:14,124,59
25,2019-07-02 13:01:58,39,182
380,2019-07-02 21:53:57,147,54
309,2019-07-02 03:22:55,163,37
636,2019-07-02 04:06:09,28,129
15,2019-07-01 07:20:55,80,111
433,2019-07-02 11:45:52,34,128
451,2019-07-02 19:23:35,137,34
268,2019-07-01 05:48:19,184,133
928,2019-07-03 15:16:47,72,171
506,2019-07-02 23:33:46,120,153
308,2019-07-02 09:42:10,49,4
536,2019-07-03 18:53:51,112,91
838,2019-07-02 23:04:56,134,10
466,2019-07-01 09:27:46,56,110
69,2019-07-03 10:44:22,163,173
835,2019-07-02 12:07:46,45,79
365,2019-07-01 23:09:12,79,95
681,2019-07-03 15:47:02,176,56
800,2019-07-02 20:31:05,155,178
529,2019-07-01 22:55:18,45,53
801,2019-07-02 10:49:17,68,91
202,2019-07-02 20:25:57,37,15
614,2019-07-02 19:56:18,138,107
53,2019-07-02 19:23:11,24,63
569,2019-07-01 17:24:50,68,150
272,2019-07-03 09:37:25,177,4
753,2019-07-02 18:32:51,19,68
471,2019-07-02 09:03:24,115,34
993,2019-07-03 22:43:15,97,21
585,2019-07-03 00:57:25,188,161
720,2019-07-01 20:21:23,108,42
150,2019-07-01 02:31:00,65,44
648,2019-07-02 15:40:29,134,66
972,2019-07-03 21:45:51,88,80
630,2019-07-01 09:56:42,158,73
815,2019-07-03 20:32:19,181,197
577,2019-07-02 11:56:31,123,168
986,2019-07-02 03:39:43,90,66
712,2019-07-03 09:26:33,77,27
447,2019-07-03 22:03:52,39,103
790,2019-07-03 06:03:29,163,127
824,2019-07-01 07:43:38,34,151
853,2019-07-01 22:40:55,141,125
791,2019-07-03 16:15:30,161,147
34,2019-07-01 07:13:44,130,182
491,2019-07-03 19:36:36,97,171
772,2019-07-02 15:00:17,26,99
979,2019-07-03 23:41:51,107,190
538,2019-07-01 02:53:56,184,180
665,2019-07-02 03:28:10,65,73
825,2019-07-02 16:44:31,149,101
334,2019-07-02 03:41:48,134,123
155,2019-07-03 05:42:51,68,100
826,2019-07-03 12:10:41,112,139
116,2019-07-01 21:17:07,160,51
951,2019-07-02 03:47:23,65,191
953,2019-07-01 13:48:05,2,71
450,2019-07-03 02:43:35,87,140
360,2019-07-03 19:54:07,36,45
265,2019-07-02 09:51:13,47,80
1,2019-07-03 20:42:52,99,62
904,2019-07-03 08:30:26,150,8
36,2019-07-02 12:19:04,110,171
905,2019-07-01 14:16:01,146,13
439,2019-07-03 09:27:11,81,34
821,2019-07-02 18:25:38,167,143
141,2019-07-03 10:39:11,82,39
781,2019-07-01 07:36:45,46,157
275,2019-07-03 21:43:54,33,155
497,2019-07-02 09:28:21,27,7
938,2019-07-03 18:21:47,90,42
437,2019-07-01 21:05:20,30,1
48,2019-07-01 17:57:25,18,57
145,2019-07-03 15:29:03,128,69
720,2019-07-02 11:11:24,129,55
741,2019-07-03 14:01:36,146,35
142,2019-07-02 00:36:21,16,123
499,2019-07-03 12:28:25,30,69
228,2019-07-02 14:25:59,17,180
371,2019-07-02 07:40:27,10,65
766,2019-07-02 08:42:42,94,134
561,2019-07-01 23:50:56,164,122
450,2019-07-03 20:58:02,76,17
685,2019-07-03 22:29:26,45,135
60,2019-07-01 06:46:56,27,93
995,2019-07-03 23:15:50,161,81
421,2019-07-01 06:56:35,146,173
32,2019-07-03 03:54:54,38,157
550,2019-07-03 19:38:08,92,4
514,2019-07-02 12:30:28,39,77
874,2019-07-01 18:56:42,47,33
718,2019-07-02 03:16:03,178,42
769,2019-07-01 09:39:11,13,72
354,2019-07-03 09:04:54,171,10
459,2019-07-03 18:22:30,187,182
337,2019-07-03 12:31:08,103,176
320,2019-07-02 22:57:51,169,67
234,2019-07-02 21:10:30,182,20
422,2019-07-01 17:58:18,140,7
127,2019-07-03 08:50:28,34,125
258,2019-07-02 18:33:14,175,78
35,2019-07-03 22:51:35,48,93
345,2019-07-03 03:31:16,140,81
482,2019-07-02 18:31:04,127,47
600,2019-07-02 07:32:52,176,152
687,2019-07-03 08:40:44,157,181
281,2019-07-01 14:16:29,79,154
938,2019-07-02 10:22:37,131,115
278,2019-07-01 03:27:04,132,198
604,2019-07-03 14:23:38,167,93
242,2019-07-02 15:34:04,2,134
